,video,Short-term-pred,Long-term-pred,Short-term-true,Long-term-true
451,video6574.webm,0.90819174,0.80862796,0.925,1.0
452,video6576.webm,0.9257115,0.834978,0.866,0.5
453,video6577.webm,0.8595877,0.75685024,0.713,0.364
454,video6578.webm,0.7479397,0.6717163,0.826,0.846
455,video6579.webm,0.8144947,0.72507215,0.752,0.8420000000000001
456,video6581.webm,0.8680124,0.769531,0.8340000000000001,0.6920000000000001
457,video6582.webm,0.8107084,0.7170488,0.897,0.8240000000000001
458,video6583.webm,0.812937,0.71449506,0.91,1.0
459,video6584.webm,0.87562644,0.7785826,0.927,0.7859999999999999
460,video6585.webm,0.8487037,0.7536732,0.953,0.667
461,video6586.webm,0.97157663,0.90426487,0.863,0.8
462,video6587.webm,0.8266732,0.72775835,0.858,0.75
463,video6588.webm,0.83187866,0.7386202,0.8370000000000001,0.8
464,video6589.webm,0.80420446,0.7067213,0.866,0.9
465,video6590.webm,0.87856245,0.7776307,0.895,0.778
466,video6591.webm,0.92062366,0.8279253,0.777,0.8
467,video6592.webm,0.7777474,0.6888803,0.626,0.4
468,video6593.webm,0.8938862,0.7950121,0.727,0.462
469,video6594.webm,0.83822036,0.74092686,0.89,1.0
470,video6595.webm,0.87372315,0.7772797,0.955,0.833
471,video6596.webm,0.89725494,0.8005934,0.894,0.75
472,video6598.webm,0.91080457,0.8100763,0.8340000000000001,0.636
473,video6599.webm,0.8077061,0.7133937,0.8640000000000001,0.8
474,video6600.webm,0.86854255,0.7731247,0.81,0.5710000000000001
475,video6601.webm,0.8730189,0.7733913,0.8029999999999999,0.9
476,video6602.webm,0.90381795,0.81122494,0.838,0.545
477,video6604.webm,0.8699314,0.76628745,0.8859999999999999,0.75
478,video6607.webm,0.8807095,0.7759986,0.925,0.625
479,video6608.webm,0.84155643,0.7485332,0.654,0.313
480,video6609.webm,0.8894899,0.78676045,0.8690000000000001,0.667
481,video6610.webm,0.7288688,0.6582899,0.865,0.8
482,video6611.webm,0.8421121,0.7469843,0.867,0.8
483,video6613.webm,0.80977875,0.7231248,0.8009999999999999,0.769
484,video6616.webm,0.9000557,0.7993846,0.86,1.0
485,video6617.webm,0.9204899,0.8242296,0.8320000000000001,0.615
486,video6618.webm,0.9586997,0.88372356,0.927,0.7140000000000001
487,video6619.webm,0.9350233,0.8467115,0.8340000000000001,0.857
488,video6621.webm,0.9506747,0.8673636,0.8009999999999999,0.7
489,video6622.webm,0.8852757,0.7858404,0.8640000000000001,0.75
490,video6623.webm,0.7595482,0.67442185,0.893,0.833
491,video6624.webm,0.89122534,0.78608435,0.8909999999999999,1.0
492,video6625.webm,0.8839754,0.78959364,0.922,0.867
493,video6626.webm,0.9202916,0.83230793,0.833,0.33299999999999996
494,video6627.webm,0.8767046,0.77743983,0.897,0.889
495,video6628.webm,0.8696202,0.7725638,0.833,0.909
496,video6629.webm,0.8281251,0.7353173,0.8340000000000001,0.929
497,video6630.webm,0.9531665,0.8713112,0.955,0.857
498,video6632.webm,0.82159674,0.7292293,0.884,0.9
499,video6633.webm,0.93865716,0.85513186,0.804,0.727
500,video6634.webm,0.90229684,0.8108313,0.743,0.727
501,video6635.webm,0.9749538,0.91313744,0.8059999999999999,0.9229999999999999
502,video6637.webm,0.914453,0.8226181,0.865,0.7859999999999999
503,video6639.webm,0.92221093,0.83359283,0.645,0.8
504,video6640.webm,0.89848804,0.80271727,0.922,0.917
505,video6641.webm,0.86749345,0.7648181,0.9520000000000001,0.9
506,video6643.webm,0.73774666,0.6619721,0.873,0.7
507,video6645.webm,0.894734,0.795295,0.6920000000000001,0.667
508,video6646.webm,0.8104031,0.71924865,0.841,0.5710000000000001
509,video6647.webm,0.8195228,0.7257007,0.747,0.75
510,video6648.webm,0.8611131,0.764767,0.92,0.846
511,video6649.webm,0.92003715,0.83021677,0.981,0.6920000000000001
512,video6650.webm,0.8949941,0.79392916,0.865,0.833
513,video6651.webm,0.88680315,0.78808236,0.9259999999999999,1.0
514,video6652.webm,0.9043665,0.81208074,0.813,0.4
515,video6654.webm,0.8463403,0.7531178,0.865,0.765
516,video6655.webm,0.8713076,0.77270174,0.924,0.762
517,video6656.webm,0.9439651,0.8555671,0.772,0.636
518,video6658.webm,0.90285194,0.79948545,0.909,0.792
519,video6659.webm,0.9066533,0.80818033,0.948,0.9
520,video6660.webm,0.9288034,0.83686876,0.858,0.833
521,video6661.webm,0.8512297,0.7566504,0.885,0.5710000000000001
522,video6662.webm,0.8635182,0.7672608,0.894,0.7140000000000001
523,video6663.webm,0.84334624,0.74323255,0.893,0.5
524,video6664.webm,0.93751884,0.8450139,0.857,0.6
525,video6667.webm,0.9321126,0.8411685,0.7440000000000001,0.5379999999999999
526,video6668.webm,0.8381709,0.7422277,0.862,0.917
527,video6669.webm,0.8731259,0.77566123,0.951,0.8
528,video6670.webm,0.81145257,0.7193645,0.659,0.8
529,video6671.webm,0.7877743,0.69902825,0.8540000000000001,0.778
530,video6672.webm,0.8325688,0.73390806,0.8079999999999999,0.583
531,video6673.webm,0.8689257,0.7682098,0.892,1.0
532,video6674.webm,0.828841,0.7340416,0.893,0.727
533,video6675.webm,0.836511,0.73525816,0.774,0.917
534,video6676.webm,0.86310863,0.76354206,0.774,0.909
535,video6677.webm,0.87640893,0.77731746,0.92,0.857
536,video6678.webm,0.86407244,0.7633071,0.956,0.667
537,video6680.webm,0.91678834,0.82188326,0.747,0.75
538,video6681.webm,0.8677567,0.7718458,0.86,0.9
539,video6682.webm,0.9054273,0.80666983,0.872,0.765
540,video6683.webm,0.90884435,0.8125208,0.885,0.9229999999999999
541,video6684.webm,0.8769491,0.78092504,0.755,0.818
542,video6686.webm,0.87879664,0.77520037,0.92,0.857
543,video6687.webm,0.86309755,0.76311535,0.7440000000000001,0.545
544,video6688.webm,0.8812889,0.7814373,0.981,0.909
545,video6689.webm,0.79873824,0.71469486,0.8109999999999999,0.833
546,video6690.webm,0.90782523,0.8149005,0.9229999999999999,0.7
547,video6691.webm,0.74884236,0.66775393,0.956,0.545
548,video6692.webm,0.9096472,0.8174206,0.9540000000000001,0.909
549,video6694.webm,0.8651408,0.7652992,0.7809999999999999,0.632
550,video6695.webm,0.9547144,0.8744251,0.89,0.6
551,video6696.webm,0.864426,0.76808023,0.897,0.8
552,video6699.webm,0.8443509,0.74822617,0.857,0.7
553,video6700.webm,0.8604766,0.76482934,0.802,0.583
554,video6702.webm,0.8820613,0.7830516,0.9209999999999999,0.846
555,video6703.webm,0.9009787,0.80552363,0.8640000000000001,0.929
556,video6704.webm,0.8795489,0.78153193,0.809,0.9
557,video6706.webm,0.90230167,0.79612315,0.9520000000000001,0.882
558,video6707.webm,0.8856019,0.7898879,0.953,0.818
559,video6708.webm,0.911913,0.80868685,0.826,0.5
560,video6710.webm,0.9230964,0.8303603,0.9840000000000001,0.727
561,video6711.webm,0.9486538,0.8686246,0.865,0.909
562,video6712.webm,0.91120404,0.82022357,0.8909999999999999,0.727
563,video6713.webm,0.8855895,0.78947777,0.8390000000000001,0.5
564,video6714.webm,0.9528686,0.8728529,0.8959999999999999,0.818
565,video6716.webm,0.8004188,0.70654935,0.858,0.857
566,video6717.webm,0.7453521,0.6687526,0.8640000000000001,0.6
567,video6718.webm,0.7379319,0.66083765,0.78,0.5
568,video6719.webm,0.7953577,0.70086086,0.9179999999999999,0.909
569,video6721.webm,0.8643007,0.76664263,0.863,0.7859999999999999
570,video6722.webm,0.86655724,0.76917225,0.792,0.667
571,video6725.webm,0.88088095,0.78282964,0.953,0.917
572,video6726.webm,0.938189,0.8484124,0.86,0.857
573,video6727.webm,0.8351252,0.74235225,0.8220000000000001,0.667
574,video6728.webm,0.9322921,0.83798736,0.779,0.5
575,video6730.webm,0.8969141,0.7999555,0.925,0.909
576,video6731.webm,0.9073664,0.81533396,0.924,0.7
577,video6733.webm,0.78336585,0.7003613,0.892,0.9229999999999999
578,video6734.webm,0.87745535,0.77188706,0.866,1.0
579,video6735.webm,0.8498508,0.7538872,0.919,0.9
580,video6736.webm,0.833673,0.73812175,0.897,0.833
581,video6737.webm,0.9174999,0.8206113,0.935,0.8
582,video6740.webm,0.9171741,0.820945,0.782,0.667
583,video6741.webm,0.93833804,0.8421749,0.894,1.0
584,video6742.webm,0.8883523,0.78948164,0.982,0.8
585,video6743.webm,0.8136984,0.71929526,0.862,0.818
586,video6745.webm,0.86793935,0.76974475,0.738,0.455
587,video6746.webm,0.8428067,0.74625945,0.9520000000000001,0.81
588,video6747.webm,0.85360485,0.7438419,0.774,0.9
589,video6748.webm,0.9431654,0.85768545,0.958,0.8
590,video6749.webm,0.7912616,0.6988635,0.868,0.9
591,video6751.webm,0.87904584,0.7834021,0.893,0.818
592,video6752.webm,0.9443513,0.8579827,0.894,0.818
593,video6753.webm,0.9521811,0.8676455,0.831,0.909
594,video6754.webm,0.8838937,0.780365,0.892,0.9
595,video6755.webm,0.96780884,0.8945536,0.691,0.9229999999999999
596,video6756.webm,0.9144056,0.824054,0.638,0.6
597,video6757.webm,0.77916634,0.6936735,0.925,0.727
598,video6759.webm,0.93584365,0.8389975,0.773,0.6920000000000001
599,video6760.webm,0.9419166,0.85722935,0.745,0.727
600,video6762.webm,0.840513,0.74414706,0.8590000000000001,0.7859999999999999
601,video6763.webm,0.79431367,0.70639545,0.9229999999999999,0.818
602,video6764.webm,0.8750807,0.7803606,0.672,0.7859999999999999
603,video6765.webm,0.9566494,0.8760377,0.96,0.667
604,video6766.webm,0.88004804,0.785025,0.893,0.8
605,video6767.webm,0.811659,0.72398686,0.9640000000000001,0.9
606,video6769.webm,0.9130519,0.82373714,0.982,0.818
607,video6771.webm,0.7718565,0.68588406,0.9570000000000001,0.769
608,video6772.webm,0.8340183,0.7370652,0.8640000000000001,0.667
609,video6773.webm,0.8903642,0.79405457,0.9570000000000001,0.909
610,video6776.webm,0.82936543,0.7373702,0.948,0.9470000000000001
611,video6777.webm,0.7683618,0.68097794,0.802,0.615
612,video6779.webm,0.7675372,0.6801946,0.867,0.8
613,video6780.webm,0.93017936,0.8400837,0.865,0.909
614,video6781.webm,0.89247906,0.792429,0.799,0.8
615,video6782.webm,0.89047384,0.79401445,0.9229999999999999,0.667
616,video6783.webm,0.89839745,0.7988841,0.953,0.75
617,video6784.webm,0.866341,0.76954365,0.8640000000000001,0.6
618,video6785.webm,0.90706825,0.8164275,0.865,0.8240000000000001
619,video6786.webm,0.79384357,0.706356,0.9540000000000001,0.7
620,video6788.webm,0.8954445,0.79890996,0.897,0.875
621,video6789.webm,0.83281267,0.7457952,0.925,0.917
622,video6790.webm,0.8309946,0.7258449,0.693,0.556
623,video6791.webm,0.83140373,0.74209046,0.8370000000000001,0.8
624,video6792.webm,0.8506057,0.75436944,0.915,0.7829999999999999
625,video6793.webm,0.72142476,0.650515,0.82,0.636
626,video6794.webm,0.8391738,0.749129,0.96,0.929
627,video6795.webm,0.94223166,0.8550738,0.98,0.917
628,video6796.webm,0.9235518,0.82865816,0.889,0.938
629,video6797.webm,0.8840535,0.78033435,0.951,0.5379999999999999
630,video6798.webm,0.8636395,0.76648563,0.917,0.833
631,video6799.webm,0.83742464,0.7368649,0.753,0.778
632,video6800.webm,0.8915943,0.79145324,0.86,0.9
633,video6801.webm,0.9143411,0.82252896,0.838,0.5
634,video6802.webm,0.8934358,0.7906518,0.8059999999999999,0.867
635,video6803.webm,0.95450246,0.87613493,0.924,0.636
636,video6804.webm,0.92517483,0.8337128,0.8009999999999999,0.5
637,video6806.webm,0.8555045,0.74987096,0.7959999999999999,0.8
638,video6807.webm,0.91538405,0.81829244,0.804,0.773
639,video6808.webm,0.84290016,0.7490357,0.866,0.647
640,video6809.webm,0.93786395,0.8484436,0.8640000000000001,0.6920000000000001
641,video6810.webm,0.95219886,0.87286997,0.8290000000000001,0.8
642,video6811.webm,0.9331113,0.84107006,0.867,1.0
643,video6812.webm,0.9321372,0.84241647,0.893,0.882
644,video6813.webm,0.8767003,0.7780559,0.836,0.889
645,video6814.webm,0.90919024,0.81444544,0.674,0.667
646,video6815.webm,0.8955026,0.7995119,0.9309999999999999,0.8
647,video6816.webm,0.83455604,0.7373395,0.7559999999999999,0.727
648,video6817.webm,0.9196646,0.8217475,0.8290000000000001,0.727
649,video6819.webm,0.8670504,0.7726321,0.955,0.7
650,video6820.webm,0.8968205,0.7908529,0.682,0.545
651,video6822.webm,0.8809358,0.78285193,0.858,0.813
652,video6823.webm,0.8474759,0.74112284,0.836,0.8
653,video6825.webm,0.9038907,0.80346835,0.81,0.846
654,video6826.webm,0.86988294,0.7707749,0.922,0.632
655,video6828.webm,0.7698543,0.6845022,0.898,0.7
656,video6829.webm,0.81915545,0.72690517,0.871,0.6
657,video6830.webm,0.90607136,0.8115448,0.9359999999999999,1.0
658,video6831.webm,0.93534803,0.8399646,0.693,1.0
659,video6832.webm,0.94152355,0.8586394,0.833,0.6920000000000001
660,video6833.webm,0.8019669,0.709619,0.895,0.667
661,video6834.webm,0.84808695,0.75106394,0.9359999999999999,0.7
662,video6836.webm,0.81180644,0.7185483,0.892,0.8
663,video6839.webm,0.9395818,0.84686553,0.7809999999999999,0.444
664,video6841.webm,0.8363414,0.7390732,0.8959999999999999,1.0
665,video6842.webm,0.9173803,0.8270652,0.899,0.778
666,video6844.webm,0.86809623,0.7690213,0.953,0.75
667,video6845.webm,0.91330093,0.81944305,0.657,0.769
668,video6846.webm,0.8170635,0.72596955,0.726,0.75
669,video6847.webm,0.892879,0.7999506,0.9229999999999999,0.8
670,video6849.webm,0.8203503,0.73229295,0.893,0.889
671,video6850.webm,0.92485183,0.83317614,0.742,0.727
672,video6851.webm,0.95497096,0.87161785,0.862,0.846
673,video6852.webm,0.89739394,0.80510575,0.893,0.75
674,video6853.webm,0.9444557,0.85595566,0.8959999999999999,0.636
675,video6854.webm,0.8359953,0.73947406,0.888,0.8
676,video6856.webm,0.8253764,0.7311251,0.667,0.875
677,video6858.webm,0.9255112,0.8318912,0.802,0.667
678,video6859.webm,0.9101331,0.81285936,0.898,0.875
679,video6860.webm,0.74773633,0.6676921,0.889,0.8
680,video6861.webm,0.8722675,0.773516,0.831,0.9229999999999999
681,video6862.webm,0.8833276,0.77949166,0.753,1.0
682,video6863.webm,0.9111776,0.8153633,0.775,0.818
683,video6864.webm,0.80437785,0.7115015,0.868,0.615
684,video6865.webm,0.9198591,0.82710654,0.7170000000000001,0.818
685,video6866.webm,0.83498985,0.74351597,0.721,0.563
686,video6869.webm,0.81278265,0.72259176,0.858,0.882
687,video6870.webm,0.9420913,0.8546068,0.862,0.5710000000000001
688,video6871.webm,0.8634132,0.7674861,0.868,1.0
689,video6872.webm,0.89289784,0.7887884,0.919,0.667
690,video6873.webm,0.96159154,0.8899538,0.785,0.9
691,video6875.webm,0.9585801,0.8807471,0.721,0.727
692,video6876.webm,0.92559487,0.8290079,0.8390000000000001,0.8
693,video6877.webm,0.92471975,0.8312516,0.615,0.615
694,video6878.webm,0.84716785,0.7538901,0.953,0.9229999999999999
695,video6879.webm,0.7965996,0.7077382,0.8640000000000001,0.6
696,video6880.webm,0.9414115,0.85154545,0.867,0.733
697,video6882.webm,0.94585264,0.8675374,0.846,0.55
698,video6883.webm,0.8008127,0.7118529,0.924,0.647
699,video6885.webm,0.95679164,0.87349284,0.9359999999999999,0.75
700,video6886.webm,0.9523777,0.8676075,0.897,0.75
701,video6887.webm,0.86657286,0.7573549,0.9490000000000001,0.9
702,video6888.webm,0.9255656,0.8293513,0.866,1.0
703,video6889.webm,0.8483616,0.7516096,0.87,1.0
704,video6890.webm,0.8600004,0.76135504,0.8640000000000001,0.455
705,video6891.webm,0.8204051,0.724797,0.8590000000000001,0.667
706,video6893.webm,0.7479479,0.6692329,0.809,0.667
707,video6894.webm,0.8931147,0.7901263,0.982,0.889
708,video6895.webm,0.92261153,0.8301033,0.887,1.0
709,video6896.webm,0.90808403,0.8116988,0.805,0.9
710,video6897.webm,0.94334435,0.8556596,0.898,0.5710000000000001
711,video6898.webm,0.8755895,0.777463,0.951,0.846
712,video6899.webm,0.8850659,0.7825266,0.7,0.545
713,video6900.webm,0.87382156,0.7748498,0.9179999999999999,0.818
714,video6901.webm,0.9395555,0.8456259,0.866,1.0
715,video6903.webm,0.9236001,0.8300122,0.877,0.556
716,video6904.webm,0.8950188,0.7943196,0.9209999999999999,0.769
717,video6905.webm,0.82166755,0.72183603,0.8420000000000001,0.7
718,video6907.webm,0.8996744,0.8017023,0.628,0.75
719,video6908.webm,0.9116136,0.8214072,0.847,0.889
720,video6909.webm,0.75898206,0.6745557,0.8540000000000001,0.9229999999999999
721,video6910.webm,0.786134,0.70280373,0.9440000000000001,1.0
722,video6911.webm,0.9115128,0.8151393,0.7140000000000001,0.846
723,video6912.webm,0.90183645,0.8099029,0.7909999999999999,0.7
724,video6913.webm,0.8315657,0.73505574,0.7490000000000001,0.636
725,video6914.webm,0.8783665,0.78245777,0.8959999999999999,1.0
726,video6915.webm,0.90305895,0.80828357,0.943,0.75
727,video6917.webm,0.9054273,0.80666983,0.8959999999999999,0.636
728,video6918.webm,0.7785046,0.68972695,0.9840000000000001,0.8
729,video6919.webm,0.7307543,0.65461314,0.861,0.583
730,video6920.webm,0.87923646,0.7793808,0.9209999999999999,0.615
731,video6921.webm,0.84455943,0.7458176,0.867,0.875
732,video6922.webm,0.9328505,0.8416256,0.953,1.0
733,video6923.webm,0.9558201,0.8768397,0.95,1.0
734,video6924.webm,0.9054273,0.80666983,0.862,0.9229999999999999
735,video6925.webm,0.8683424,0.76778126,0.863,0.8
736,video6926.webm,0.9290811,0.83481896,0.955,0.636
737,video6927.webm,0.8523468,0.7578647,0.953,0.769
738,video6928.webm,0.8368788,0.7398887,0.865,0.636
739,video6929.webm,0.8417141,0.7454281,0.866,0.643
740,video6931.webm,0.9023583,0.79937065,0.9259999999999999,0.889
741,video6932.webm,0.90266776,0.80065775,0.927,0.9229999999999999
742,video6933.webm,0.7135286,0.6419938,0.865,0.75
743,video6934.webm,0.73907864,0.6638701,0.924,0.818
744,video6935.webm,0.7819163,0.69156224,0.8440000000000001,0.667
745,video6936.webm,0.8968098,0.79908097,0.867,0.625
746,video6937.webm,0.91787905,0.8171424,0.895,0.833
747,video6939.webm,0.84632456,0.75065017,0.879,0.9229999999999999
748,video6940.webm,0.8784054,0.7779808,0.937,0.765
749,video6941.webm,0.8733089,0.77941585,0.9209999999999999,0.75
750,video6942.webm,0.941026,0.8559743,0.84,0.8
751,video6945.webm,0.8056828,0.7119367,0.8340000000000001,0.5
752,video6946.webm,0.8005028,0.7057594,0.898,0.909
753,video6947.webm,0.87886095,0.7827865,0.892,0.667
754,video6948.webm,0.96040165,0.88918114,0.866,1.0
755,video6949.webm,0.8460178,0.7489219,0.919,0.7140000000000001
756,video6950.webm,0.9008055,0.8057723,0.951,0.846
757,video6951.webm,0.86407495,0.7678999,0.982,1.0
758,video6952.webm,0.93025935,0.8384601,0.6859999999999999,0.52
759,video6953.webm,0.861236,0.7592651,0.84,0.7
760,video6954.webm,0.8243141,0.7294347,0.9520000000000001,0.882
761,video6955.webm,0.98235166,0.92926335,0.922,0.667
762,video6956.webm,0.81981945,0.72354215,0.8959999999999999,0.8
763,video6958.webm,0.90757036,0.8075322,0.8490000000000001,0.556
764,video6959.webm,0.8343562,0.73778594,0.863,1.0
765,video6960.webm,0.9183214,0.8248152,0.866,0.643
766,video6961.webm,0.87812865,0.7800606,0.5770000000000001,0.4
767,video6962.webm,0.96267295,0.88816535,0.9229999999999999,0.688
768,video6964.webm,0.80828595,0.7128329,0.833,0.667
769,video6965.webm,0.8340471,0.7363705,0.74,0.727
770,video6966.webm,0.8459506,0.7448046,0.95,0.7140000000000001
771,video6968.webm,0.9068013,0.8092849,0.985,0.905
772,video6970.webm,0.88689023,0.7916438,0.843,0.615
773,video6973.webm,0.83008075,0.73993874,0.925,0.667
774,video6974.webm,0.9321889,0.84751964,0.8340000000000001,0.929
775,video6975.webm,0.9223452,0.8313128,0.794,0.7140000000000001
776,video6976.webm,0.80606854,0.712309,0.828,0.615
777,video6977.webm,0.9018662,0.80892974,0.888,0.8
778,video6978.webm,0.82783556,0.7316644,0.977,0.7
779,video6979.webm,0.86675286,0.7667421,0.8909999999999999,0.8
780,video6981.webm,0.9449285,0.8601428,0.9590000000000001,0.7
781,video6983.webm,0.9404892,0.854556,0.8340000000000001,0.9
782,video6984.webm,0.90422785,0.80812204,0.86,0.909
783,video6985.webm,0.8423439,0.74209064,0.6829999999999999,0.545
784,video6988.webm,0.9103074,0.8184186,0.7659999999999999,0.75
785,video6989.webm,0.8877293,0.78990287,0.8959999999999999,0.5710000000000001
786,video6990.webm,0.8408996,0.742404,0.894,0.8
787,video6991.webm,0.8524041,0.75456595,0.868,1.0
788,video6992.webm,0.8937862,0.7954403,0.8320000000000001,0.917
789,video6993.webm,0.9513763,0.8679215,0.8079999999999999,0.9229999999999999
790,video6994.webm,0.9102578,0.8160672,0.8320000000000001,0.8
791,video6996.webm,0.90039694,0.8005294,0.831,0.778
792,video6998.webm,0.7746413,0.6853463,0.794,0.5
793,video6999.webm,0.93801844,0.8513091,0.745,0.9
794,video7001.webm,0.85060036,0.75522065,0.6920000000000001,0.643
795,video7002.webm,0.81541634,0.7223068,0.9840000000000001,0.9
796,video7003.webm,0.9497483,0.87198544,0.7979999999999999,0.733
797,video7004.webm,0.9306365,0.84238267,0.863,0.917
798,video7005.webm,0.8986603,0.808619,0.863,0.556
799,video7006.webm,0.8432245,0.74319875,0.841,0.773
800,video7007.webm,0.80252635,0.70770985,0.866,0.636
801,video7008.webm,0.9275813,0.8382992,0.895,0.9229999999999999
802,video7009.webm,0.92152476,0.82437575,0.7979999999999999,0.75
803,video7010.webm,0.937363,0.8497505,0.835,0.852
804,video7011.webm,0.90863025,0.81494635,0.867,1.0
805,video7012.webm,0.9069877,0.80689824,0.8320000000000001,0.7
806,video7013.webm,0.9305837,0.8445804,0.889,0.9229999999999999
807,video7015.webm,0.93306625,0.8398156,0.9229999999999999,1.0
808,video7016.webm,0.8687531,0.7659128,0.838,0.7390000000000001
809,video7017.webm,0.872584,0.7753283,0.794,0.7859999999999999
810,video7018.webm,0.8195578,0.72091144,0.8390000000000001,0.909
811,video7021.webm,0.7346922,0.6591066,0.8640000000000001,0.889
812,video7022.webm,0.83249295,0.7336434,0.953,0.889
813,video7023.webm,0.82147026,0.7250859,0.6940000000000001,0.818
814,video7024.webm,0.7347317,0.6624774,0.982,0.917
815,video7025.webm,0.8546102,0.76194143,0.8590000000000001,0.688
816,video7026.webm,0.926963,0.83365333,0.746,0.727
817,video7027.webm,0.93641967,0.8397926,0.8909999999999999,0.833
818,video7028.webm,0.86133945,0.76652163,0.9540000000000001,1.0
819,video7029.webm,0.9179473,0.82202977,0.9259999999999999,0.7
820,video7030.webm,0.96802914,0.896255,0.8190000000000001,0.882
821,video7031.webm,0.8968801,0.80541927,0.924,0.909
822,video7033.webm,0.86172044,0.7632439,0.953,0.909
823,video7034.webm,0.8056828,0.7119367,0.83,0.769
824,video7037.webm,0.9234671,0.8310591,0.6970000000000001,0.7390000000000001
825,video7038.webm,0.97568834,0.91003966,0.736,0.7
826,video7040.webm,0.8665323,0.7651606,0.888,0.7
827,video7041.webm,0.91065854,0.8203412,0.92,0.769
828,video7042.webm,0.9278449,0.8342124,0.787,0.833
829,video7043.webm,0.8472582,0.7487429,0.919,0.875
830,video7044.webm,0.91483486,0.81977546,0.6829999999999999,0.9
831,video7045.webm,0.7514856,0.67242444,0.883,0.8
832,video7046.webm,0.88677657,0.7859776,0.9259999999999999,0.8
833,video7047.webm,0.71806,0.648678,0.953,0.7859999999999999
834,video7048.webm,0.85449207,0.757396,0.863,0.9
835,video7050.webm,0.8542274,0.75772595,0.835,0.789
836,video7051.webm,0.8727026,0.7790923,0.722,0.667
837,video7052.webm,0.76342887,0.68357337,0.713,0.5
838,video7056.webm,0.8514466,0.7573252,0.7759999999999999,0.9
839,video7057.webm,0.87218827,0.77625674,0.9109999999999999,0.8
840,video7058.webm,0.84895873,0.7497439,0.9640000000000001,0.8240000000000001
841,video7059.webm,0.83586836,0.7366664,0.919,0.773
842,video7060.webm,0.7381654,0.6584218,0.92,0.9
843,video7061.webm,0.90214896,0.80986834,0.662,0.667
844,video7063.webm,0.84537816,0.75092113,0.889,1.0
845,video7064.webm,0.89178944,0.7982147,0.684,0.5
846,video7065.webm,0.8557835,0.75996315,0.8640000000000001,0.846
847,video7066.webm,0.88144654,0.78547704,0.8690000000000001,0.6920000000000001
848,video7067.webm,0.7988497,0.70659626,0.8340000000000001,0.8
849,video7069.webm,0.87060964,0.77302384,0.7809999999999999,0.909
850,video7070.webm,0.7607535,0.6765802,0.833,0.7859999999999999
851,video7071.webm,0.8828401,0.78630817,0.8029999999999999,0.7
852,video7072.webm,0.8946103,0.795239,0.894,0.75
853,video7073.webm,0.81770045,0.72815466,0.877,0.833
854,video7074.webm,0.90683436,0.79973966,0.892,0.7140000000000001
855,video7077.webm,0.87557304,0.7744255,0.9229999999999999,0.727
856,video7078.webm,0.95061255,0.8652688,0.862,0.6920000000000001
857,video7079.webm,0.9528369,0.8736919,0.809,1.0
858,video7080.webm,0.8527289,0.75059223,0.778,0.909
859,video7081.webm,0.95490134,0.8762386,0.9229999999999999,0.846
860,video7082.webm,0.71966326,0.64883965,0.9490000000000001,1.0
861,video7083.webm,0.938189,0.8484124,0.775,0.7
862,video7084.webm,0.9529934,0.8734797,0.708,0.7
863,video7085.webm,0.9541495,0.8677221,0.861,0.5710000000000001
864,video7086.webm,0.8912138,0.78459966,0.89,0.9229999999999999
865,video7087.webm,0.86142635,0.75900173,0.861,0.909
866,video7088.webm,0.9155847,0.8156427,0.893,0.9329999999999999
867,video7089.webm,0.878198,0.7788571,0.892,0.8
868,video7090.webm,0.8443245,0.74357295,0.9229999999999999,1.0
869,video7091.webm,0.83384395,0.73757005,0.953,0.765
870,video7093.webm,0.88615346,0.78987616,0.7240000000000001,0.667
871,video7094.webm,0.80921423,0.7177806,0.897,0.833
872,video7095.webm,0.94631106,0.85947084,0.7140000000000001,0.75
873,video7096.webm,0.8349966,0.739178,0.8109999999999999,0.688
874,video7097.webm,0.9056162,0.8026922,0.635,0.909
875,video7098.webm,0.8545003,0.7554437,0.865,0.8
876,video7099.webm,0.81485534,0.72582453,0.8370000000000001,0.636
877,video7100.webm,0.82147026,0.7250859,0.7709999999999999,0.846
878,video7101.webm,0.7788017,0.6890975,0.863,0.9329999999999999
879,video7102.webm,0.9599031,0.8852413,0.9520000000000001,0.9
880,video7103.webm,0.8212973,0.7263766,0.92,0.818
881,video7104.webm,0.9282284,0.834021,0.872,0.833
882,video7105.webm,0.8061166,0.71392274,0.867,0.769
883,video7106.webm,0.80085456,0.7080058,0.92,1.0
884,video7108.webm,0.9260355,0.8330203,0.7709999999999999,0.6920000000000001
885,video7109.webm,0.92311186,0.8269917,0.922,0.769
886,video7110.webm,0.83978283,0.7419884,0.7,0.909
887,video7112.webm,0.89826643,0.79852694,0.867,0.8640000000000001
888,video7113.webm,0.96164894,0.8839544,0.836,0.7
889,video7114.webm,0.9801053,0.9249393,0.862,0.909
890,video7115.webm,0.93493366,0.84963626,0.9840000000000001,0.941
891,video7116.webm,0.8585135,0.75656176,0.684,0.667
892,video7117.webm,0.7914257,0.70168054,0.748,0.929
893,video7118.webm,0.8983503,0.80200344,0.677,0.8
894,video7119.webm,0.813293,0.71737695,0.899,0.8
895,video7121.webm,0.9126593,0.8121686,0.917,0.733
896,video7122.webm,0.71543,0.6462206,0.752,1.0
897,video7125.webm,0.9168315,0.82284296,0.7509999999999999,0.667
898,video7126.webm,0.87110186,0.77374315,0.863,0.909
899,video7127.webm,0.8713526,0.76616,0.9229999999999999,0.789
