,video,Short-term-pred,Long-term-pred,Short-term-true,Long-term-true
451,video6574.webm,0.8533585,0.7684095,0.925,1.0
452,video6576.webm,0.865443,0.7844354,0.866,0.5
453,video6577.webm,0.86024624,0.77749956,0.713,0.364
454,video6578.webm,0.85128534,0.7656921,0.826,0.846
455,video6579.webm,0.85227454,0.76698756,0.752,0.8420000000000001
456,video6581.webm,0.8529228,0.7678356,0.8340000000000001,0.6920000000000001
457,video6582.webm,0.8523159,0.76704097,0.897,0.8240000000000001
458,video6583.webm,0.8614923,0.7791562,0.91,1.0
459,video6584.webm,0.8528881,0.767789,0.927,0.7859999999999999
460,video6585.webm,0.85228574,0.76700205,0.953,0.667
461,video6586.webm,0.8655391,0.78456384,0.863,0.8
462,video6587.webm,0.85516685,0.7707851,0.858,0.75
463,video6588.webm,0.852486,0.7672624,0.8370000000000001,0.8
464,video6589.webm,0.8518955,0.76648927,0.866,0.9
465,video6590.webm,0.85773265,0.77416813,0.895,0.778
466,video6591.webm,0.8618194,0.779595,0.777,0.8
467,video6592.webm,0.8536931,0.76885545,0.626,0.4
468,video6593.webm,0.85891604,0.7757362,0.727,0.462
469,video6594.webm,0.85093665,0.76523554,0.89,1.0
470,video6595.webm,0.8521415,0.7668127,0.955,0.833
471,video6596.webm,0.8526655,0.7674995,0.894,0.75
472,video6598.webm,0.8624487,0.7804333,0.8340000000000001,0.636
473,video6599.webm,0.85213846,0.76680887,0.8640000000000001,0.8
474,video6600.webm,0.85536575,0.7710471,0.81,0.5710000000000001
475,video6601.webm,0.8564432,0.7724643,0.8029999999999999,0.9
476,video6602.webm,0.8517308,0.76627475,0.838,0.545
477,video6604.webm,0.8650495,0.78390485,0.8859999999999999,0.75
478,video6607.webm,0.86387277,0.782331,0.925,0.625
479,video6608.webm,0.8518494,0.7664299,0.654,0.313
480,video6609.webm,0.86541,0.78439057,0.8690000000000001,0.667
481,video6610.webm,0.85087144,0.7651484,0.865,0.8
482,video6611.webm,0.85519826,0.77082825,0.867,0.8
483,video6613.webm,0.8529824,0.76791257,0.8009999999999999,0.769
484,video6616.webm,0.8559265,0.7717846,0.86,1.0
485,video6617.webm,0.85824776,0.7748536,0.8320000000000001,0.615
486,video6618.webm,0.85307264,0.76803017,0.927,0.7140000000000001
487,video6619.webm,0.86035717,0.77765054,0.8340000000000001,0.857
488,video6621.webm,0.866093,0.78530675,0.8009999999999999,0.7
489,video6622.webm,0.85681427,0.7729557,0.8640000000000001,0.75
490,video6623.webm,0.8540425,0.7693042,0.893,0.833
491,video6624.webm,0.86749697,0.7871889,0.8909999999999999,1.0
492,video6625.webm,0.8526669,0.76750153,0.922,0.867
493,video6626.webm,0.8522984,0.7670189,0.833,0.33299999999999996
494,video6627.webm,0.8517999,0.76636255,0.897,0.889
495,video6628.webm,0.8519937,0.766618,0.833,0.909
496,video6629.webm,0.85580575,0.77162635,0.8340000000000001,0.929
497,video6630.webm,0.858616,0.7753391,0.955,0.857
498,video6632.webm,0.85760605,0.774001,0.884,0.9
499,video6633.webm,0.8544311,0.7698182,0.804,0.727
500,video6634.webm,0.8529262,0.7678392,0.743,0.727
501,video6635.webm,0.8602687,0.7775316,0.8059999999999999,0.9229999999999999
502,video6637.webm,0.85228014,0.7669949,0.865,0.7859999999999999
503,video6639.webm,0.86326456,0.7815213,0.645,0.8
504,video6640.webm,0.8599762,0.7771441,0.922,0.917
505,video6641.webm,0.85536754,0.7710498,0.9520000000000001,0.9
506,video6643.webm,0.8546635,0.77012163,0.873,0.7
507,video6645.webm,0.8633838,0.78167295,0.6920000000000001,0.667
508,video6646.webm,0.861971,0.779789,0.841,0.5710000000000001
509,video6647.webm,0.85255456,0.7673497,0.747,0.75
510,video6648.webm,0.8556042,0.77135974,0.92,0.846
511,video6649.webm,0.8551214,0.77072567,0.981,0.6920000000000001
512,video6650.webm,0.85901415,0.7758651,0.865,0.833
513,video6651.webm,0.85784996,0.7743275,0.9259999999999999,1.0
514,video6652.webm,0.8556111,0.771369,0.813,0.4
515,video6654.webm,0.851388,0.76582634,0.865,0.765
516,video6655.webm,0.8627204,0.7807903,0.924,0.762
517,video6656.webm,0.8647877,0.78355515,0.772,0.636
518,video6658.webm,0.8669635,0.7864728,0.909,0.792
519,video6659.webm,0.8596721,0.7767365,0.948,0.9
520,video6660.webm,0.85895324,0.7757886,0.858,0.833
521,video6661.webm,0.85237247,0.76711524,0.885,0.5710000000000001
522,video6662.webm,0.85162723,0.7661395,0.894,0.7140000000000001
523,video6663.webm,0.8518998,0.7664968,0.893,0.5
524,video6664.webm,0.8623745,0.78033656,0.857,0.6
525,video6667.webm,0.8580868,0.77463806,0.7440000000000001,0.5379999999999999
526,video6668.webm,0.8532399,0.76825166,0.862,0.917
527,video6669.webm,0.8648172,0.78359544,0.951,0.8
528,video6670.webm,0.85239065,0.7671382,0.659,0.8
529,video6671.webm,0.8523414,0.7670753,0.8540000000000001,0.778
530,video6672.webm,0.85472035,0.7701993,0.8079999999999999,0.583
531,video6673.webm,0.8525583,0.76735973,0.892,1.0
532,video6674.webm,0.85624504,0.7722046,0.893,0.727
533,video6675.webm,0.85754,0.77391195,0.774,0.917
534,video6676.webm,0.85809135,0.7746482,0.774,0.909
535,video6677.webm,0.85142106,0.76586676,0.92,0.857
536,video6678.webm,0.8588927,0.7757077,0.956,0.667
537,video6680.webm,0.85728025,0.77357435,0.747,0.75
538,video6681.webm,0.8521702,0.7668503,0.86,0.9
539,video6682.webm,0.8550649,0.77064973,0.872,0.765
540,video6683.webm,0.8656477,0.7847085,0.885,0.9229999999999999
541,video6684.webm,0.85413814,0.769432,0.755,0.818
542,video6686.webm,0.85832417,0.77495366,0.92,0.857
543,video6687.webm,0.8525844,0.7673911,0.7440000000000001,0.545
544,video6688.webm,0.8542859,0.7696236,0.981,0.909
545,video6689.webm,0.8543186,0.7696712,0.8109999999999999,0.833
546,video6690.webm,0.85212225,0.7667872,0.9229999999999999,0.7
547,video6691.webm,0.8524034,0.7671554,0.956,0.545
548,video6692.webm,0.85325235,0.7682656,0.9540000000000001,0.909
549,video6694.webm,0.8597712,0.77687275,0.7809999999999999,0.632
550,video6695.webm,0.8563838,0.77238935,0.89,0.6
551,video6696.webm,0.8620955,0.7799597,0.897,0.8
552,video6699.webm,0.85215586,0.7668313,0.857,0.7
553,video6700.webm,0.85453385,0.7699526,0.802,0.583
554,video6702.webm,0.8523995,0.7671511,0.9209999999999999,0.846
555,video6703.webm,0.85291934,0.7678329,0.8640000000000001,0.929
556,video6704.webm,0.8517754,0.76633227,0.809,0.9
557,video6706.webm,0.85690045,0.77307284,0.9520000000000001,0.882
558,video6707.webm,0.85949636,0.77650535,0.953,0.818
559,video6708.webm,0.8647504,0.7835047,0.826,0.5
560,video6710.webm,0.8542092,0.7695275,0.9840000000000001,0.727
561,video6711.webm,0.8595978,0.7766386,0.865,0.909
562,video6712.webm,0.85574317,0.7715428,0.8909999999999999,0.727
563,video6713.webm,0.8624629,0.78045154,0.8390000000000001,0.5
564,video6714.webm,0.85934424,0.77630824,0.8959999999999999,0.818
565,video6716.webm,0.8540075,0.7692635,0.858,0.857
566,video6717.webm,0.8580512,0.77459145,0.8640000000000001,0.6
567,video6718.webm,0.8510572,0.7653944,0.78,0.5
568,video6719.webm,0.85243535,0.76719624,0.9179999999999999,0.909
569,video6721.webm,0.861518,0.7791923,0.863,0.7859999999999999
570,video6722.webm,0.87196124,0.7932216,0.792,0.667
571,video6725.webm,0.85344446,0.76852185,0.953,0.917
572,video6726.webm,0.85473835,0.77021897,0.86,0.857
573,video6727.webm,0.8525113,0.7672926,0.8220000000000001,0.667
574,video6728.webm,0.8694664,0.7898466,0.779,0.5
575,video6730.webm,0.86501217,0.7838568,0.925,0.909
576,video6731.webm,0.8556972,0.7714824,0.924,0.7
577,video6733.webm,0.8508798,0.76515985,0.892,0.9229999999999999
578,video6734.webm,0.8568442,0.7729964,0.866,1.0
579,video6735.webm,0.85966206,0.77672076,0.919,0.9
580,video6736.webm,0.8555168,0.77124655,0.897,0.833
581,video6737.webm,0.85713685,0.77338326,0.935,0.8
582,video6740.webm,0.8612542,0.77884346,0.782,0.667
583,video6741.webm,0.85733646,0.7736473,0.894,1.0
584,video6742.webm,0.8532573,0.7682737,0.982,0.8
585,video6743.webm,0.85215247,0.7668271,0.862,0.818
586,video6745.webm,0.85266733,0.7675016,0.738,0.455
587,video6746.webm,0.8521507,0.7668247,0.9520000000000001,0.81
588,video6747.webm,0.8627906,0.7808852,0.774,0.9
589,video6748.webm,0.8617463,0.77949524,0.958,0.8
590,video6749.webm,0.86368716,0.7820836,0.868,0.9
591,video6751.webm,0.8565566,0.7726164,0.893,0.818
592,video6752.webm,0.8666128,0.78600276,0.894,0.818
593,video6753.webm,0.8611685,0.7787282,0.831,0.909
594,video6754.webm,0.8615368,0.7792184,0.892,0.9
595,video6755.webm,0.856779,0.7729076,0.691,0.9229999999999999
596,video6756.webm,0.85737896,0.77370024,0.638,0.6
597,video6757.webm,0.8543261,0.7696812,0.925,0.727
598,video6759.webm,0.8569962,0.77320147,0.773,0.6920000000000001
599,video6760.webm,0.86158335,0.77928025,0.745,0.727
600,video6762.webm,0.8553653,0.7710452,0.8590000000000001,0.7859999999999999
601,video6763.webm,0.85937005,0.77633536,0.9229999999999999,0.818
602,video6764.webm,0.8531183,0.7680905,0.672,0.7859999999999999
603,video6765.webm,0.86402833,0.78254104,0.96,0.667
604,video6766.webm,0.8524337,0.7671956,0.893,0.8
605,video6767.webm,0.8542303,0.769549,0.9640000000000001,0.9
606,video6769.webm,0.85592866,0.7717874,0.982,0.818
607,video6771.webm,0.85935354,0.7763176,0.9570000000000001,0.769
608,video6772.webm,0.8525417,0.7673364,0.8640000000000001,0.667
609,video6773.webm,0.8532008,0.7682034,0.9570000000000001,0.909
610,video6776.webm,0.85026175,0.7643556,0.948,0.9470000000000001
611,video6777.webm,0.85383093,0.7690279,0.802,0.615
612,video6779.webm,0.851713,0.76625156,0.867,0.8
613,video6780.webm,0.86430585,0.7829108,0.865,0.909
614,video6781.webm,0.8581949,0.7747836,0.799,0.8
615,video6782.webm,0.8554481,0.7711561,0.9229999999999999,0.667
616,video6783.webm,0.86667085,0.7860789,0.953,0.75
617,video6784.webm,0.8527863,0.7676563,0.8640000000000001,0.6
618,video6785.webm,0.8584107,0.7750647,0.865,0.8240000000000001
619,video6786.webm,0.85568976,0.7714716,0.9540000000000001,0.7
620,video6788.webm,0.8607521,0.778172,0.897,0.875
621,video6789.webm,0.8520576,0.76670235,0.925,0.917
622,video6790.webm,0.8692037,0.78949064,0.693,0.556
623,video6791.webm,0.8504352,0.764581,0.8370000000000001,0.8
624,video6792.webm,0.8519092,0.7665081,0.915,0.7829999999999999
625,video6793.webm,0.8522761,0.7669872,0.82,0.636
626,video6794.webm,0.8546119,0.7700547,0.96,0.929
627,video6795.webm,0.86230195,0.78023744,0.98,0.917
628,video6796.webm,0.8620348,0.7798749,0.889,0.938
629,video6797.webm,0.8575645,0.77394724,0.951,0.5379999999999999
630,video6798.webm,0.85179275,0.7663565,0.917,0.833
631,video6799.webm,0.8632848,0.7815473,0.753,0.778
632,video6800.webm,0.8656022,0.7846486,0.86,0.9
633,video6801.webm,0.8569443,0.773129,0.838,0.5
634,video6802.webm,0.86073726,0.77815807,0.8059999999999999,0.867
635,video6803.webm,0.85718966,0.7734517,0.924,0.636
636,video6804.webm,0.8573159,0.77362233,0.8009999999999999,0.5
637,video6806.webm,0.8624952,0.78049546,0.7959999999999999,0.8
638,video6807.webm,0.8590461,0.77591246,0.804,0.773
639,video6808.webm,0.85554254,0.7712785,0.866,0.647
640,video6809.webm,0.8584441,0.7751134,0.8640000000000001,0.6920000000000001
641,video6810.webm,0.85424554,0.76957417,0.8290000000000001,0.8
642,video6811.webm,0.8576643,0.7740773,0.867,1.0
643,video6812.webm,0.85977507,0.77687335,0.893,0.882
644,video6813.webm,0.85461825,0.770061,0.836,0.889
645,video6814.webm,0.85214114,0.76681167,0.674,0.667
646,video6815.webm,0.85571074,0.7715026,0.9309999999999999,0.8
647,video6816.webm,0.8522495,0.7669536,0.7559999999999999,0.727
648,video6817.webm,0.86632735,0.7856177,0.8290000000000001,0.727
649,video6819.webm,0.852487,0.76726437,0.955,0.7
650,video6820.webm,0.86070716,0.778114,0.682,0.545
651,video6822.webm,0.85672295,0.7728325,0.858,0.813
652,video6823.webm,0.86631787,0.7856072,0.836,0.8
653,video6825.webm,0.8571629,0.77342165,0.81,0.846
654,video6826.webm,0.85251164,0.76729786,0.922,0.632
655,video6828.webm,0.85214794,0.76682186,0.898,0.7
656,video6829.webm,0.8525485,0.7673454,0.871,0.6
657,video6830.webm,0.8607124,0.77812016,0.9359999999999999,1.0
658,video6831.webm,0.85778815,0.77424204,0.693,1.0
659,video6832.webm,0.85509104,0.7706857,0.833,0.6920000000000001
660,video6833.webm,0.85098433,0.7652969,0.895,0.667
661,video6834.webm,0.85203505,0.76667345,0.9359999999999999,0.7
662,video6836.webm,0.8518548,0.76643735,0.892,0.8
663,video6839.webm,0.86027837,0.7775456,0.7809999999999999,0.444
664,video6841.webm,0.85428333,0.7696203,0.8959999999999999,1.0
665,video6842.webm,0.85199714,0.7666244,0.899,0.778
666,video6844.webm,0.8588238,0.77561575,0.953,0.75
667,video6845.webm,0.85726035,0.77354324,0.657,0.769
668,video6846.webm,0.8513861,0.7658233,0.726,0.75
669,video6847.webm,0.85216635,0.76684576,0.9229999999999999,0.8
670,video6849.webm,0.85513675,0.7707448,0.893,0.889
671,video6850.webm,0.85112464,0.76548076,0.742,0.727
672,video6851.webm,0.8581259,0.7746911,0.862,0.846
673,video6852.webm,0.8562544,0.7722192,0.893,0.75
674,video6853.webm,0.8568521,0.7730043,0.8959999999999999,0.636
675,video6854.webm,0.8559207,0.77177477,0.888,0.8
676,video6856.webm,0.85975134,0.77684724,0.667,0.875
677,video6858.webm,0.85640323,0.7724154,0.802,0.667
678,video6859.webm,0.8645415,0.78322977,0.898,0.875
679,video6860.webm,0.85111606,0.765471,0.889,0.8
680,video6861.webm,0.852463,0.7672293,0.831,0.9229999999999999
681,video6862.webm,0.8514396,0.76589525,0.753,1.0
682,video6863.webm,0.8539541,0.76919174,0.775,0.818
683,video6864.webm,0.8526571,0.7674883,0.868,0.615
684,video6865.webm,0.8575878,0.7739824,0.7170000000000001,0.818
685,video6866.webm,0.85296357,0.7678901,0.721,0.563
686,video6869.webm,0.85315835,0.76815045,0.858,0.882
687,video6870.webm,0.8617404,0.7794881,0.862,0.5710000000000001
688,video6871.webm,0.85204756,0.7666902,0.868,1.0
689,video6872.webm,0.8725557,0.7940312,0.919,0.667
690,video6873.webm,0.852668,0.7675034,0.785,0.9
691,video6875.webm,0.86929584,0.7896186,0.721,0.727
692,video6876.webm,0.86851585,0.7885634,0.8390000000000001,0.8
693,video6877.webm,0.86523366,0.7841575,0.615,0.615
694,video6878.webm,0.8534533,0.76853555,0.953,0.9229999999999999
695,video6879.webm,0.8526502,0.76748,0.8640000000000001,0.6
696,video6880.webm,0.86246425,0.7804527,0.867,0.733
697,video6882.webm,0.8520802,0.76673365,0.846,0.55
698,video6883.webm,0.85101765,0.7653412,0.924,0.647
699,video6885.webm,0.85545766,0.7711703,0.9359999999999999,0.75
700,video6886.webm,0.8580991,0.77465594,0.897,0.75
701,video6887.webm,0.8587857,0.77556145,0.9490000000000001,0.9
702,video6888.webm,0.8637576,0.7821785,0.866,1.0
703,video6889.webm,0.8701974,0.7908336,0.87,1.0
704,video6890.webm,0.85504127,0.7706206,0.8640000000000001,0.455
705,video6891.webm,0.8513273,0.7657469,0.8590000000000001,0.667
706,video6893.webm,0.86410266,0.7826365,0.809,0.667
707,video6894.webm,0.86497545,0.7838094,0.982,0.889
708,video6895.webm,0.85612357,0.77204466,0.887,1.0
709,video6896.webm,0.8583777,0.77502334,0.805,0.9
710,video6897.webm,0.86339974,0.78170276,0.898,0.5710000000000001
711,video6898.webm,0.8570285,0.7732379,0.951,0.846
712,video6899.webm,0.8609344,0.7784176,0.7,0.545
713,video6900.webm,0.8514313,0.76588035,0.9179999999999999,0.818
714,video6901.webm,0.869699,0.79015595,0.866,1.0
715,video6903.webm,0.8519425,0.7665515,0.877,0.556
716,video6904.webm,0.85450387,0.7699106,0.9209999999999999,0.769
717,video6905.webm,0.8667502,0.78618956,0.8420000000000001,0.7
718,video6907.webm,0.85264,0.7674652,0.628,0.75
719,video6908.webm,0.8532932,0.7683214,0.847,0.889
720,video6909.webm,0.85193276,0.7665393,0.8540000000000001,0.9229999999999999
721,video6910.webm,0.8512287,0.76561695,0.9440000000000001,1.0
722,video6911.webm,0.85925615,0.7761899,0.7140000000000001,0.846
723,video6912.webm,0.85622454,0.7721772,0.7909999999999999,0.7
724,video6913.webm,0.85072005,0.76495093,0.7490000000000001,0.636
725,video6914.webm,0.85260963,0.7674265,0.8959999999999999,1.0
726,video6915.webm,0.8540453,0.7693095,0.943,0.75
727,video6917.webm,0.8550649,0.77064973,0.8959999999999999,0.636
728,video6918.webm,0.850636,0.7648486,0.9840000000000001,0.8
729,video6919.webm,0.8514619,0.76592267,0.861,0.583
730,video6920.webm,0.85402,0.7692785,0.9209999999999999,0.615
731,video6921.webm,0.8526081,0.7674234,0.867,0.875
732,video6922.webm,0.8655996,0.784639,0.953,1.0
733,video6923.webm,0.86519635,0.78410184,0.95,1.0
734,video6924.webm,0.8550649,0.77064973,0.862,0.9229999999999999
735,video6925.webm,0.85552406,0.77125293,0.863,0.8
736,video6926.webm,0.86190337,0.77970314,0.955,0.636
737,video6927.webm,0.85096633,0.765275,0.953,0.769
738,video6928.webm,0.8547511,0.7702365,0.865,0.636
739,video6929.webm,0.85172266,0.76626444,0.866,0.643
740,video6931.webm,0.8608706,0.77833027,0.9259999999999999,0.889
741,video6932.webm,0.86391747,0.78239226,0.927,0.9229999999999999
742,video6933.webm,0.85196304,0.76657826,0.865,0.75
743,video6934.webm,0.85198796,0.76661146,0.924,0.818
744,video6935.webm,0.8563148,0.77229583,0.8440000000000001,0.667
745,video6936.webm,0.85476726,0.77026176,0.867,0.625
746,video6937.webm,0.86594474,0.7851062,0.895,0.833
747,video6939.webm,0.8595568,0.7765842,0.879,0.9229999999999999
748,video6940.webm,0.8553133,0.77097523,0.937,0.765
749,video6941.webm,0.85270745,0.7675527,0.9209999999999999,0.75
750,video6942.webm,0.85512805,0.77072895,0.84,0.8
751,video6945.webm,0.85370946,0.7688701,0.8340000000000001,0.5
752,video6946.webm,0.8557469,0.77154565,0.898,0.909
753,video6947.webm,0.85499346,0.7705583,0.892,0.667
754,video6948.webm,0.85223806,0.76693964,0.866,1.0
755,video6949.webm,0.85371065,0.7688698,0.919,0.7140000000000001
756,video6950.webm,0.852435,0.7671955,0.951,0.846
757,video6951.webm,0.85079396,0.76504886,0.982,1.0
758,video6952.webm,0.85976946,0.7768687,0.6859999999999999,0.52
759,video6953.webm,0.8544353,0.76981926,0.84,0.7
760,video6954.webm,0.85263336,0.767457,0.9520000000000001,0.882
761,video6955.webm,0.8571514,0.7734046,0.922,0.667
762,video6956.webm,0.85201526,0.7666473,0.8959999999999999,0.8
763,video6958.webm,0.85311794,0.7680926,0.8490000000000001,0.556
764,video6959.webm,0.85271394,0.76756155,0.863,1.0
765,video6960.webm,0.86018026,0.7774114,0.866,0.643
766,video6961.webm,0.85686874,0.7730266,0.5770000000000001,0.4
767,video6962.webm,0.86274695,0.780833,0.9229999999999999,0.688
768,video6964.webm,0.8537972,0.76898277,0.833,0.667
769,video6965.webm,0.8523483,0.76708275,0.74,0.727
770,video6966.webm,0.856316,0.7722991,0.95,0.7140000000000001
771,video6968.webm,0.8584634,0.7751357,0.985,0.905
772,video6970.webm,0.8624626,0.78045285,0.843,0.615
773,video6973.webm,0.85153484,0.76601803,0.925,0.667
774,video6974.webm,0.85169494,0.7662275,0.8340000000000001,0.929
775,video6975.webm,0.85230786,0.76703036,0.794,0.7140000000000001
776,video6976.webm,0.8525511,0.76734984,0.828,0.615
777,video6977.webm,0.85243964,0.76720405,0.888,0.8
778,video6978.webm,0.8514699,0.76593184,0.977,0.7
779,video6979.webm,0.85177183,0.76632583,0.8909999999999999,0.8
780,video6981.webm,0.8600177,0.77719533,0.9590000000000001,0.7
781,video6983.webm,0.8571142,0.7733538,0.8340000000000001,0.9
782,video6984.webm,0.8602554,0.77751327,0.86,0.909
783,video6985.webm,0.8541339,0.7694268,0.6829999999999999,0.545
784,video6988.webm,0.85598993,0.77186793,0.7659999999999999,0.75
785,video6989.webm,0.8541547,0.7694546,0.8959999999999999,0.5710000000000001
786,video6990.webm,0.85308015,0.7680428,0.894,0.8
787,video6991.webm,0.85200477,0.7666336,0.868,1.0
788,video6992.webm,0.85945255,0.7764454,0.8320000000000001,0.917
789,video6993.webm,0.86591274,0.78506446,0.8079999999999999,0.9229999999999999
790,video6994.webm,0.8555716,0.77131903,0.8320000000000001,0.8
791,video6996.webm,0.8572843,0.7735776,0.831,0.778
792,video6998.webm,0.8550911,0.7706864,0.794,0.5
793,video6999.webm,0.85604393,0.77193666,0.745,0.9
794,video7001.webm,0.85293764,0.76785576,0.6920000000000001,0.643
795,video7002.webm,0.8504195,0.7645603,0.9840000000000001,0.9
796,video7003.webm,0.8631478,0.78136134,0.7979999999999999,0.733
797,video7004.webm,0.8546631,0.77012324,0.863,0.917
798,video7005.webm,0.8518751,0.7664634,0.863,0.556
799,video7006.webm,0.86468947,0.7834255,0.841,0.773
800,video7007.webm,0.85077655,0.76502526,0.866,0.636
801,video7008.webm,0.85718906,0.7734512,0.895,0.9229999999999999
802,video7009.webm,0.8608377,0.77828723,0.7979999999999999,0.75
803,video7010.webm,0.85676265,0.7728852,0.835,0.852
804,video7011.webm,0.85290015,0.76780427,0.867,1.0
805,video7012.webm,0.8655952,0.78463984,0.8320000000000001,0.7
806,video7013.webm,0.8556732,0.7714515,0.889,0.9229999999999999
807,video7015.webm,0.85865617,0.7753928,0.9229999999999999,1.0
808,video7016.webm,0.86360455,0.78197473,0.838,0.7390000000000001
809,video7017.webm,0.8571253,0.7733687,0.794,0.7859999999999999
810,video7018.webm,0.8585125,0.7751988,0.8390000000000001,0.909
811,video7021.webm,0.85061145,0.76481026,0.8640000000000001,0.889
812,video7022.webm,0.85079205,0.76504666,0.953,0.889
813,video7023.webm,0.86291474,0.7810542,0.6940000000000001,0.818
814,video7024.webm,0.8502315,0.7643164,0.982,0.917
815,video7025.webm,0.8546479,0.770105,0.8590000000000001,0.688
816,video7026.webm,0.86712354,0.78669,0.746,0.727
817,video7027.webm,0.8627673,0.7808577,0.8909999999999999,0.833
818,video7028.webm,0.85570896,0.77150077,0.9540000000000001,1.0
819,video7029.webm,0.85748124,0.7738379,0.9259999999999999,0.7
820,video7030.webm,0.8555138,0.7712424,0.8190000000000001,0.882
821,video7031.webm,0.8521763,0.7668581,0.924,0.909
822,video7033.webm,0.85516214,0.7707784,0.953,0.909
823,video7034.webm,0.85370946,0.7688701,0.83,0.769
824,video7037.webm,0.8618805,0.7796774,0.6970000000000001,0.7390000000000001
825,video7038.webm,0.86161166,0.77931565,0.736,0.7
826,video7040.webm,0.86425126,0.7828417,0.888,0.7
827,video7041.webm,0.85707885,0.7733058,0.92,0.769
828,video7042.webm,0.8672315,0.78683263,0.787,0.833
829,video7043.webm,0.85205287,0.76669675,0.919,0.875
830,video7044.webm,0.85885584,0.77566004,0.6829999999999999,0.9
831,video7045.webm,0.8539831,0.76922894,0.883,0.8
832,video7046.webm,0.8525898,0.76740056,0.9259999999999999,0.8
833,video7047.webm,0.85129166,0.76569885,0.953,0.7859999999999999
834,video7048.webm,0.855495,0.7712173,0.863,0.9
835,video7050.webm,0.8521436,0.76681495,0.835,0.789
836,video7051.webm,0.8520675,0.7667156,0.722,0.667
837,video7052.webm,0.85058635,0.76477754,0.713,0.5
838,video7056.webm,0.8586142,0.7753371,0.7759999999999999,0.9
839,video7057.webm,0.8520384,0.76667774,0.9109999999999999,0.8
840,video7058.webm,0.8554581,0.771173,0.9640000000000001,0.8240000000000001
841,video7059.webm,0.8522157,0.766909,0.919,0.773
842,video7060.webm,0.85087836,0.76515794,0.92,0.9
843,video7061.webm,0.8555842,0.77133316,0.662,0.667
844,video7063.webm,0.85832405,0.77495664,0.889,1.0
845,video7064.webm,0.85939705,0.7763761,0.684,0.5
846,video7065.webm,0.85943836,0.7764292,0.8640000000000001,0.846
847,video7066.webm,0.85439974,0.7697784,0.8690000000000001,0.6920000000000001
848,video7067.webm,0.8555835,0.77133244,0.8340000000000001,0.8
849,video7069.webm,0.85291266,0.7678245,0.7809999999999999,0.909
850,video7070.webm,0.854754,0.7702415,0.833,0.7859999999999999
851,video7071.webm,0.85408676,0.76936156,0.8029999999999999,0.7
852,video7072.webm,0.8588656,0.77567625,0.894,0.75
853,video7073.webm,0.85258126,0.76738685,0.877,0.833
854,video7074.webm,0.857637,0.774044,0.892,0.7140000000000001
855,video7077.webm,0.8582547,0.7748617,0.9229999999999999,0.727
856,video7078.webm,0.85828936,0.77490807,0.862,0.6920000000000001
857,video7079.webm,0.8647784,0.78354675,0.809,1.0
858,video7080.webm,0.8567412,0.77286446,0.778,0.909
859,video7081.webm,0.8614888,0.7791544,0.9229999999999999,0.846
860,video7082.webm,0.85044897,0.7645991,0.9490000000000001,1.0
861,video7083.webm,0.85473835,0.77021897,0.775,0.7
862,video7084.webm,0.85673964,0.77286065,0.708,0.7
863,video7085.webm,0.8537535,0.7689255,0.861,0.5710000000000001
864,video7086.webm,0.8609973,0.77849823,0.89,0.9229999999999999
865,video7087.webm,0.8563212,0.77230823,0.861,0.909
866,video7088.webm,0.8578789,0.77436054,0.893,0.9329999999999999
867,video7089.webm,0.8595295,0.7765473,0.892,0.8
868,video7090.webm,0.85839534,0.7750453,0.9229999999999999,1.0
869,video7091.webm,0.8527461,0.7676058,0.953,0.765
870,video7093.webm,0.85123205,0.7656222,0.7240000000000001,0.667
871,video7094.webm,0.85558426,0.77133346,0.897,0.833
872,video7095.webm,0.86016244,0.7773956,0.7140000000000001,0.75
873,video7096.webm,0.8522674,0.76697755,0.8109999999999999,0.688
874,video7097.webm,0.8611637,0.7787224,0.635,0.909
875,video7098.webm,0.8553841,0.7710706,0.865,0.8
876,video7099.webm,0.8592043,0.7761222,0.8370000000000001,0.636
877,video7100.webm,0.86291474,0.7810542,0.7709999999999999,0.846
878,video7101.webm,0.8525295,0.7673201,0.863,0.9329999999999999
879,video7102.webm,0.86031365,0.77758855,0.9520000000000001,0.9
880,video7103.webm,0.85193574,0.7665433,0.92,0.818
881,video7104.webm,0.8649467,0.78376794,0.872,0.833
882,video7105.webm,0.8526671,0.7675029,0.867,0.769
883,video7106.webm,0.85333717,0.7683804,0.92,1.0
884,video7108.webm,0.8527592,0.7676195,0.7709999999999999,0.6920000000000001
885,video7109.webm,0.86671203,0.78613937,0.922,0.769
886,video7110.webm,0.85382354,0.76902133,0.7,0.909
887,video7112.webm,0.85735774,0.7736783,0.867,0.8640000000000001
888,video7113.webm,0.855212,0.77084255,0.836,0.7
889,video7114.webm,0.85438776,0.76976085,0.862,0.909
890,video7115.webm,0.8511859,0.7655619,0.9840000000000001,0.941
891,video7116.webm,0.8558793,0.7717212,0.684,0.667
892,video7117.webm,0.8517411,0.7662877,0.748,0.929
893,video7118.webm,0.8533764,0.7684294,0.677,0.8
894,video7119.webm,0.8526119,0.7674286,0.899,0.8
895,video7121.webm,0.85856056,0.7752642,0.917,0.733
896,video7122.webm,0.8517996,0.76636434,0.752,1.0
897,video7125.webm,0.85898924,0.77583665,0.7509999999999999,0.667
898,video7126.webm,0.8528731,0.76777256,0.863,0.909
899,video7127.webm,0.8588555,0.7756562,0.9229999999999999,0.789
