,video,Short-term-pred,Long-term-pred,Short-term-true,Long-term-true
450,video6573.webm,0.8589983,0.7539639,0.9840000000000001,0.727
451,video6574.webm,0.9081335,0.8081386,0.925,1.0
452,video6576.webm,0.9257225,0.83460623,0.866,0.5
453,video6577.webm,0.8596102,0.756646,0.713,0.364
454,video6578.webm,0.7474723,0.6712962,0.826,0.846
455,video6579.webm,0.81436527,0.7247283,0.752,0.8420000000000001
456,video6581.webm,0.8679161,0.76910514,0.8340000000000001,0.6920000000000001
457,video6582.webm,0.81044626,0.7166896,0.897,0.8240000000000001
458,video6583.webm,0.8128926,0.714343,0.91,1.0
459,video6584.webm,0.87567246,0.7782662,0.927,0.7859999999999999
460,video6585.webm,0.8484607,0.753168,0.953,0.667
461,video6586.webm,0.9716646,0.9039955,0.863,0.8
462,video6587.webm,0.82664555,0.7275462,0.858,0.75
463,video6588.webm,0.83166665,0.7381623,0.8370000000000001,0.8
464,video6589.webm,0.8040168,0.7064418,0.866,0.9
465,video6590.webm,0.8784422,0.7772281,0.895,0.778
466,video6591.webm,0.9208094,0.8277223,0.777,0.8
467,video6592.webm,0.7777208,0.68880963,0.626,0.4
468,video6593.webm,0.89389217,0.79471,0.727,0.462
469,video6594.webm,0.8381503,0.7406291,0.89,1.0
470,video6595.webm,0.87369615,0.77688766,0.955,0.833
471,video6596.webm,0.8974915,0.8005389,0.894,0.75
472,video6598.webm,0.91090524,0.8098979,0.8340000000000001,0.636
473,video6599.webm,0.8074878,0.7130228,0.8640000000000001,0.8
474,video6600.webm,0.86866635,0.77295065,0.81,0.5710000000000001
475,video6601.webm,0.87294036,0.77298224,0.8029999999999999,0.9
476,video6602.webm,0.9037664,0.81061625,0.838,0.545
477,video6604.webm,0.8700998,0.7661313,0.8859999999999999,0.75
478,video6607.webm,0.8808131,0.775825,0.925,0.625
479,video6608.webm,0.84141195,0.7481749,0.654,0.313
480,video6609.webm,0.8895732,0.7866616,0.8690000000000001,0.667
481,video6610.webm,0.72856593,0.6580331,0.865,0.8
482,video6611.webm,0.84202933,0.7465899,0.867,0.8
483,video6613.webm,0.80956733,0.72265375,0.8009999999999999,0.769
484,video6616.webm,0.90003794,0.7989752,0.86,1.0
485,video6617.webm,0.9205137,0.8239216,0.8320000000000001,0.615
486,video6618.webm,0.9587635,0.8833754,0.927,0.7140000000000001
487,video6619.webm,0.9351281,0.84643745,0.8340000000000001,0.857
488,video6621.webm,0.9508164,0.8671775,0.8009999999999999,0.7
489,video6622.webm,0.88514215,0.7854172,0.8640000000000001,0.75
490,video6623.webm,0.7596241,0.6744662,0.893,0.833
491,video6624.webm,0.8911389,0.7857808,0.8909999999999999,1.0
492,video6625.webm,0.88397115,0.7891891,0.922,0.867
493,video6626.webm,0.9204184,0.8318892,0.833,0.33299999999999996
494,video6627.webm,0.87659454,0.77700543,0.897,0.889
495,video6628.webm,0.86947405,0.77208596,0.833,0.909
496,video6629.webm,0.8279691,0.7349257,0.8340000000000001,0.929
497,video6630.webm,0.9532238,0.8709918,0.955,0.857
498,video6632.webm,0.82142544,0.7289206,0.884,0.9
499,video6633.webm,0.93870306,0.85471106,0.804,0.727
500,video6634.webm,0.9025663,0.81064165,0.743,0.727
501,video6635.webm,0.9750315,0.9128306,0.8059999999999999,0.9229999999999999
502,video6637.webm,0.91444707,0.82218015,0.865,0.7859999999999999
503,video6639.webm,0.92233473,0.8332498,0.645,0.8
504,video6640.webm,0.89859986,0.8024522,0.922,0.917
505,video6641.webm,0.86757255,0.76467246,0.9520000000000001,0.9
506,video6643.webm,0.73764646,0.6618979,0.873,0.7
507,video6645.webm,0.89479536,0.79504657,0.6920000000000001,0.667
508,video6646.webm,0.8104018,0.71910805,0.841,0.5710000000000001
509,video6647.webm,0.8196851,0.72558904,0.747,0.75
510,video6648.webm,0.8608168,0.7642025,0.92,0.846
511,video6649.webm,0.92002577,0.8296592,0.981,0.6920000000000001
512,video6650.webm,0.89509946,0.7938313,0.865,0.833
513,video6651.webm,0.88683057,0.7878311,0.9259999999999999,1.0
514,video6652.webm,0.90424275,0.81162477,0.813,0.4
515,video6654.webm,0.8462994,0.75270736,0.865,0.765
516,video6655.webm,0.87121236,0.77236444,0.924,0.762
517,video6656.webm,0.94405353,0.8552109,0.772,0.636
518,video6658.webm,0.90283394,0.79921377,0.909,0.792
519,video6659.webm,0.9066214,0.80782247,0.948,0.9
520,video6660.webm,0.92874277,0.8364286,0.858,0.833
521,video6661.webm,0.8512156,0.7562652,0.885,0.5710000000000001
522,video6662.webm,0.86345243,0.7668448,0.894,0.7140000000000001
523,video6663.webm,0.8431586,0.7428561,0.893,0.5
524,video6664.webm,0.9374683,0.8445354,0.857,0.6
525,video6667.webm,0.93228817,0.8408841,0.7440000000000001,0.5379999999999999
526,video6668.webm,0.8382466,0.7420092,0.862,0.917
527,video6669.webm,0.8731549,0.7753693,0.951,0.8
528,video6670.webm,0.8111241,0.71893954,0.659,0.8
529,video6671.webm,0.78762424,0.6988117,0.8540000000000001,0.778
530,video6672.webm,0.8324765,0.73358727,0.8079999999999999,0.583
531,video6673.webm,0.86889416,0.76797855,0.892,1.0
532,video6674.webm,0.82863677,0.733656,0.893,0.727
533,video6675.webm,0.83615065,0.7347983,0.774,0.917
534,video6676.webm,0.863083,0.76324016,0.774,0.909
535,video6677.webm,0.8763548,0.7769363,0.92,0.857
536,video6678.webm,0.8639902,0.7629865,0.956,0.667
537,video6680.webm,0.91688704,0.82163966,0.747,0.75
538,video6681.webm,0.86756647,0.7713813,0.86,0.9
539,video6682.webm,0.9054185,0.80634713,0.872,0.765
540,video6683.webm,0.9089084,0.8122852,0.885,0.9229999999999999
541,video6684.webm,0.87704134,0.7806885,0.755,0.818
542,video6686.webm,0.87878835,0.77491826,0.92,0.857
543,video6687.webm,0.8629873,0.762645,0.7440000000000001,0.545
544,video6688.webm,0.88125193,0.78107446,0.981,0.909
545,video6689.webm,0.7986033,0.7143684,0.8109999999999999,0.833
546,video6690.webm,0.90774643,0.81439376,0.9229999999999999,0.7
547,video6691.webm,0.74837184,0.6673783,0.956,0.545
548,video6692.webm,0.9097372,0.81703943,0.9540000000000001,0.909
549,video6694.webm,0.8651588,0.76513004,0.7809999999999999,0.632
550,video6695.webm,0.9546977,0.87397075,0.89,0.6
551,video6696.webm,0.8643693,0.76773083,0.897,0.8
552,video6699.webm,0.8440988,0.74780595,0.857,0.7
553,video6700.webm,0.86032057,0.7644328,0.802,0.583
554,video6702.webm,0.8820405,0.7827736,0.9209999999999999,0.846
555,video6703.webm,0.9008815,0.805058,0.8640000000000001,0.929
556,video6704.webm,0.8794365,0.7810596,0.809,0.9
557,video6706.webm,0.902399,0.79599667,0.9520000000000001,0.882
558,video6707.webm,0.885527,0.78948694,0.953,0.818
559,video6708.webm,0.9119007,0.80844295,0.826,0.5
560,video6710.webm,0.9231389,0.8300148,0.9840000000000001,0.727
561,video6711.webm,0.9487705,0.8682377,0.865,0.909
562,video6712.webm,0.9110948,0.81961846,0.8909999999999999,0.727
563,video6713.webm,0.8857349,0.7892283,0.8390000000000001,0.5
564,video6714.webm,0.9529786,0.87250435,0.8959999999999999,0.818
565,video6716.webm,0.80024034,0.70623904,0.858,0.857
566,video6717.webm,0.7451881,0.6685824,0.8640000000000001,0.6
567,video6718.webm,0.7375896,0.660611,0.78,0.5
568,video6719.webm,0.7951485,0.7006109,0.9179999999999999,0.909
569,video6721.webm,0.8643575,0.76642984,0.863,0.7859999999999999
570,video6722.webm,0.86659026,0.76894844,0.792,0.667
571,video6725.webm,0.88094187,0.78250015,0.953,0.917
572,video6726.webm,0.9382171,0.84809816,0.86,0.857
573,video6727.webm,0.83498716,0.74191034,0.8220000000000001,0.667
574,video6728.webm,0.932389,0.83778816,0.779,0.5
575,video6730.webm,0.8968781,0.7995897,0.925,0.909
576,video6731.webm,0.9073895,0.814875,0.924,0.7
577,video6733.webm,0.7829578,0.69994867,0.892,0.9229999999999999
578,video6734.webm,0.8772144,0.77145684,0.866,1.0
579,video6735.webm,0.84983283,0.7535652,0.919,0.9
580,video6736.webm,0.83371824,0.7379109,0.897,0.833
581,video6737.webm,0.91761136,0.82025653,0.935,0.8
582,video6740.webm,0.9172404,0.8206352,0.782,0.667
583,video6741.webm,0.9383391,0.84183735,0.894,1.0
584,video6742.webm,0.88832045,0.7891601,0.982,0.8
585,video6743.webm,0.8135433,0.7189408,0.862,0.818
586,video6745.webm,0.86777645,0.76916337,0.738,0.455
587,video6746.webm,0.8426883,0.7458301,0.9520000000000001,0.81
588,video6747.webm,0.8537262,0.7438839,0.774,0.9
589,video6748.webm,0.9431194,0.8571677,0.958,0.8
590,video6749.webm,0.7912328,0.69876754,0.868,0.9
591,video6751.webm,0.8789711,0.7830272,0.893,0.818
592,video6752.webm,0.9444681,0.8577777,0.894,0.818
593,video6753.webm,0.95220363,0.8672694,0.831,0.909
594,video6754.webm,0.8839373,0.7801645,0.892,0.9
595,video6755.webm,0.9678561,0.894216,0.691,0.9229999999999999
596,video6756.webm,0.9145313,0.82372636,0.638,0.6
597,video6757.webm,0.77908766,0.69354707,0.925,0.727
598,video6759.webm,0.93571806,0.8385105,0.773,0.6920000000000001
599,video6760.webm,0.9419545,0.8568461,0.745,0.727
600,video6762.webm,0.8403944,0.74382794,0.8590000000000001,0.7859999999999999
601,video6763.webm,0.7939586,0.706006,0.9229999999999999,0.818
602,video6764.webm,0.87518394,0.7801429,0.672,0.7859999999999999
603,video6765.webm,0.956714,0.87575996,0.96,0.667
604,video6766.webm,0.8799101,0.7845148,0.893,0.8
605,video6767.webm,0.81138265,0.723515,0.9640000000000001,0.9
606,video6769.webm,0.9131321,0.82328206,0.982,0.818
607,video6771.webm,0.771752,0.6856903,0.9570000000000001,0.769
608,video6772.webm,0.83394605,0.73676664,0.8640000000000001,0.667
609,video6773.webm,0.89022505,0.7935401,0.9570000000000001,0.909
610,video6776.webm,0.8291675,0.73684335,0.948,0.9470000000000001
611,video6777.webm,0.76813173,0.68083155,0.802,0.615
612,video6779.webm,0.76752734,0.68019676,0.867,0.8
613,video6780.webm,0.9302356,0.8398136,0.865,0.909
614,video6781.webm,0.8922664,0.79195976,0.799,0.8
615,video6782.webm,0.89045715,0.79368925,0.9229999999999999,0.667
616,video6783.webm,0.8983413,0.7985563,0.953,0.75
617,video6784.webm,0.8664727,0.76923466,0.8640000000000001,0.6
618,video6785.webm,0.90704095,0.81598043,0.865,0.8240000000000001
619,video6786.webm,0.79360133,0.70608336,0.9540000000000001,0.7
620,video6788.webm,0.89546263,0.79865324,0.897,0.875
621,video6789.webm,0.8326474,0.7453697,0.925,0.917
622,video6790.webm,0.83109367,0.7258349,0.693,0.556
623,video6791.webm,0.83126056,0.7415922,0.8370000000000001,0.8
624,video6792.webm,0.85040253,0.75384915,0.915,0.7829999999999999
625,video6793.webm,0.7211019,0.6503216,0.82,0.636
626,video6794.webm,0.8393713,0.74895364,0.96,0.929
627,video6795.webm,0.94236267,0.85485625,0.98,0.917
628,video6796.webm,0.9236658,0.82840997,0.889,0.938
629,video6797.webm,0.88402677,0.7800659,0.951,0.5379999999999999
630,video6798.webm,0.86359394,0.76612294,0.917,0.833
631,video6799.webm,0.83740807,0.73668236,0.753,0.778
632,video6800.webm,0.89151794,0.79100597,0.86,0.9
633,video6801.webm,0.91443765,0.82215774,0.838,0.5
634,video6802.webm,0.89358765,0.7904848,0.8059999999999999,0.867
635,video6803.webm,0.954478,0.8756914,0.924,0.636
636,video6804.webm,0.9251435,0.83323026,0.8009999999999999,0.5
637,video6806.webm,0.8557445,0.7498676,0.7959999999999999,0.8
638,video6807.webm,0.91533864,0.81791055,0.804,0.773
639,video6808.webm,0.8427361,0.74858963,0.866,0.647
640,video6809.webm,0.9378779,0.8480698,0.8640000000000001,0.6920000000000001
641,video6810.webm,0.952289,0.87252045,0.8290000000000001,0.8
642,video6811.webm,0.93313277,0.840675,0.867,1.0
643,video6812.webm,0.93219495,0.8420924,0.893,0.882
644,video6813.webm,0.87659085,0.77764964,0.836,0.889
645,video6814.webm,0.90915596,0.81407213,0.674,0.667
646,video6815.webm,0.89548445,0.7990962,0.9309999999999999,0.8
647,video6816.webm,0.8344053,0.73692966,0.7559999999999999,0.727
648,video6817.webm,0.9196851,0.8214881,0.8290000000000001,0.727
649,video6819.webm,0.86714935,0.7723716,0.955,0.7
650,video6820.webm,0.89683235,0.7906116,0.682,0.545
651,video6822.webm,0.88082826,0.7824087,0.858,0.813
652,video6823.webm,0.8474689,0.7409768,0.836,0.8
653,video6825.webm,0.90383995,0.8031249,0.81,0.846
654,video6826.webm,0.86983263,0.7704518,0.922,0.632
655,video6828.webm,0.76962495,0.68421483,0.898,0.7
656,video6829.webm,0.8190006,0.7266493,0.871,0.6
657,video6830.webm,0.90615904,0.8112701,0.9359999999999999,1.0
658,video6831.webm,0.93534136,0.83962613,0.693,1.0
659,video6832.webm,0.9415369,0.8581449,0.833,0.6920000000000001
660,video6833.webm,0.80178726,0.709288,0.895,0.667
661,video6834.webm,0.84805894,0.7507447,0.9359999999999999,0.7
662,video6836.webm,0.8116037,0.71819484,0.892,0.8
663,video6839.webm,0.9397313,0.8467338,0.7809999999999999,0.444
664,video6841.webm,0.83623767,0.7388047,0.8959999999999999,1.0
665,video6842.webm,0.91749465,0.82663476,0.899,0.778
666,video6844.webm,0.8680654,0.7685859,0.953,0.75
667,video6845.webm,0.9134264,0.819227,0.657,0.769
668,video6846.webm,0.8169133,0.72558594,0.726,0.75
669,video6847.webm,0.8928032,0.7993438,0.9229999999999999,0.8
670,video6849.webm,0.8203292,0.73197734,0.893,0.889
671,video6850.webm,0.9249239,0.8328632,0.742,0.727
672,video6851.webm,0.9550137,0.8712909,0.862,0.846
673,video6852.webm,0.8973457,0.80452675,0.893,0.75
674,video6853.webm,0.94450426,0.8556404,0.8959999999999999,0.636
675,video6854.webm,0.8359325,0.7391963,0.888,0.8
676,video6856.webm,0.82530904,0.730892,0.667,0.875
677,video6858.webm,0.9256259,0.83161414,0.802,0.667
678,video6859.webm,0.91009825,0.8125403,0.898,0.875
679,video6860.webm,0.74728847,0.667311,0.889,0.8
680,video6861.webm,0.8722372,0.7731693,0.831,0.9229999999999999
681,video6862.webm,0.88335013,0.7792464,0.753,1.0
682,video6863.webm,0.9112382,0.81508017,0.775,0.818
683,video6864.webm,0.8041893,0.71122897,0.868,0.615
684,video6865.webm,0.9199089,0.8267667,0.7170000000000001,0.818
685,video6866.webm,0.83489984,0.7432308,0.721,0.563
686,video6869.webm,0.81277514,0.72233075,0.858,0.882
687,video6870.webm,0.9420914,0.8542287,0.862,0.5710000000000001
688,video6871.webm,0.8633014,0.7670251,0.868,1.0
689,video6872.webm,0.89302444,0.78872705,0.919,0.667
690,video6873.webm,0.9616296,0.8895234,0.785,0.9
691,video6875.webm,0.95867884,0.8805248,0.721,0.727
692,video6876.webm,0.92567337,0.8287766,0.8390000000000001,0.8
693,video6877.webm,0.9248091,0.83098257,0.615,0.615
694,video6878.webm,0.8470328,0.7534124,0.953,0.9229999999999999
695,video6879.webm,0.7963159,0.7073616,0.8640000000000001,0.6
696,video6880.webm,0.9414247,0.8511815,0.867,0.733
697,video6882.webm,0.94594765,0.86714906,0.846,0.55
698,video6883.webm,0.80052495,0.7114309,0.924,0.647
699,video6885.webm,0.95681393,0.87315905,0.9359999999999999,0.75
700,video6886.webm,0.9524191,0.86727756,0.897,0.75
701,video6887.webm,0.8663139,0.7568728,0.9490000000000001,0.9
702,video6888.webm,0.9256168,0.8291023,0.866,1.0
703,video6889.webm,0.8484435,0.7514028,0.87,1.0
704,video6890.webm,0.860143,0.76126015,0.8640000000000001,0.455
705,video6891.webm,0.82046103,0.72459507,0.8590000000000001,0.667
706,video6893.webm,0.74771345,0.66909313,0.809,0.667
707,video6894.webm,0.8930508,0.7897893,0.982,0.889
708,video6895.webm,0.9227308,0.8298584,0.887,1.0
709,video6896.webm,0.90814483,0.81133604,0.805,0.9
710,video6897.webm,0.94340163,0.855312,0.898,0.5710000000000001
711,video6898.webm,0.8755264,0.777136,0.951,0.846
712,video6899.webm,0.885108,0.78231835,0.7,0.545
713,video6900.webm,0.87372625,0.7744352,0.9179999999999999,0.818
714,video6901.webm,0.9395554,0.84530574,0.866,1.0
715,video6903.webm,0.9237325,0.8297628,0.877,0.556
716,video6904.webm,0.894979,0.793982,0.9209999999999999,0.769
717,video6905.webm,0.8217506,0.7218106,0.8420000000000001,0.7
718,video6907.webm,0.8995949,0.80131197,0.628,0.75
719,video6908.webm,0.91181004,0.8211667,0.847,0.889
720,video6909.webm,0.7585798,0.6741985,0.8540000000000001,0.9229999999999999
721,video6910.webm,0.7860255,0.7025557,0.9440000000000001,1.0
722,video6911.webm,0.9114585,0.81472677,0.7140000000000001,0.846
723,video6912.webm,0.9019996,0.8096076,0.7909999999999999,0.7
724,video6913.webm,0.8313632,0.73471576,0.7490000000000001,0.636
725,video6914.webm,0.87838316,0.781953,0.8959999999999999,1.0
726,video6915.webm,0.903051,0.80789644,0.943,0.75
727,video6917.webm,0.9054185,0.80634713,0.8959999999999999,0.636
728,video6918.webm,0.7785257,0.68966585,0.9840000000000001,0.8
729,video6919.webm,0.7303231,0.6543665,0.861,0.583
730,video6920.webm,0.8792039,0.77907264,0.9209999999999999,0.615
731,video6921.webm,0.84449637,0.74551046,0.867,0.875
732,video6922.webm,0.9329308,0.84135216,0.953,1.0
733,video6923.webm,0.9559647,0.87660116,0.95,1.0
734,video6924.webm,0.9054185,0.80634713,0.862,0.9229999999999999
735,video6925.webm,0.86804605,0.767267,0.863,0.8
736,video6926.webm,0.92908084,0.83448017,0.955,0.636
737,video6927.webm,0.852028,0.75725126,0.953,0.769
738,video6928.webm,0.8367511,0.7395185,0.865,0.636
739,video6929.webm,0.84172034,0.7451484,0.866,0.643
740,video6931.webm,0.9023526,0.79911613,0.9259999999999999,0.889
741,video6932.webm,0.9026482,0.8003878,0.927,0.9229999999999999
742,video6933.webm,0.713097,0.6417893,0.865,0.75
743,video6934.webm,0.7387456,0.66364104,0.924,0.818
744,video6935.webm,0.78183126,0.69138974,0.8440000000000001,0.667
745,video6936.webm,0.8967794,0.7987126,0.867,0.625
746,video6937.webm,0.917977,0.8169771,0.895,0.833
747,video6939.webm,0.8461946,0.7503345,0.879,0.9229999999999999
748,video6940.webm,0.8782966,0.77755755,0.937,0.765
749,video6941.webm,0.87330806,0.7789885,0.9209999999999999,0.75
750,video6942.webm,0.94114697,0.85574573,0.84,0.8
751,video6945.webm,0.80548364,0.7115874,0.8340000000000001,0.5
752,video6946.webm,0.8005079,0.7056797,0.898,0.909
753,video6947.webm,0.87879586,0.78239405,0.892,0.667
754,video6948.webm,0.9604637,0.88871527,0.866,1.0
755,video6949.webm,0.8457142,0.74838066,0.919,0.7140000000000001
756,video6950.webm,0.9008319,0.8054292,0.951,0.846
757,video6951.webm,0.86413515,0.76760435,0.982,1.0
758,video6952.webm,0.93029666,0.83808875,0.6859999999999999,0.52
759,video6953.webm,0.8611068,0.7589389,0.84,0.7
760,video6954.webm,0.8241985,0.72915065,0.9520000000000001,0.882
761,video6955.webm,0.9823701,0.9288968,0.922,0.667
762,video6956.webm,0.8196204,0.7231357,0.8959999999999999,0.8
763,video6958.webm,0.90767205,0.80730486,0.8490000000000001,0.556
764,video6959.webm,0.83427143,0.7374831,0.863,1.0
765,video6960.webm,0.9182416,0.82440066,0.866,0.643
766,video6961.webm,0.87803876,0.77958345,0.5770000000000001,0.4
767,video6962.webm,0.9628163,0.8880284,0.9229999999999999,0.688
768,video6964.webm,0.80812144,0.71259123,0.833,0.667
769,video6965.webm,0.8339591,0.736091,0.74,0.727
770,video6966.webm,0.8458353,0.744557,0.95,0.7140000000000001
771,video6968.webm,0.90674114,0.8088868,0.985,0.905
772,video6970.webm,0.8870467,0.79138255,0.843,0.615
773,video6973.webm,0.83001983,0.73953325,0.925,0.667
774,video6974.webm,0.93228585,0.8470839,0.8340000000000001,0.929
775,video6975.webm,0.92241323,0.8309818,0.794,0.7140000000000001
776,video6976.webm,0.80575025,0.71187407,0.828,0.615
777,video6977.webm,0.90196407,0.8086029,0.888,0.8
778,video6978.webm,0.82770425,0.7313512,0.977,0.7
779,video6979.webm,0.8667107,0.7664604,0.8909999999999999,0.8
780,video6981.webm,0.9449243,0.85974014,0.9590000000000001,0.7
781,video6983.webm,0.94051397,0.8541365,0.8340000000000001,0.9
782,video6984.webm,0.90421605,0.8078115,0.86,0.909
783,video6985.webm,0.8424213,0.7418927,0.6829999999999999,0.545
784,video6988.webm,0.91040087,0.81817484,0.7659999999999999,0.75
785,video6989.webm,0.8877922,0.7896458,0.8959999999999999,0.5710000000000001
786,video6990.webm,0.84090817,0.7421994,0.894,0.8
787,video6991.webm,0.8522093,0.75405496,0.868,1.0
788,video6992.webm,0.8937858,0.7951131,0.8320000000000001,0.917
789,video6993.webm,0.95143324,0.8675741,0.8079999999999999,0.9229999999999999
790,video6994.webm,0.91018313,0.8156088,0.8320000000000001,0.8
791,video6996.webm,0.9004665,0.80030537,0.831,0.778
792,video6998.webm,0.77440476,0.6851305,0.794,0.5
793,video6999.webm,0.9381473,0.85093415,0.745,0.9
794,video7001.webm,0.85049736,0.7547766,0.6920000000000001,0.643
795,video7002.webm,0.81520164,0.7219359,0.9840000000000001,0.9
796,video7003.webm,0.9500072,0.87185484,0.7979999999999999,0.733
797,video7004.webm,0.9306609,0.84199893,0.863,0.917
798,video7005.webm,0.8985788,0.80802965,0.863,0.556
799,video7006.webm,0.84314674,0.7429297,0.841,0.773
800,video7007.webm,0.8022133,0.7073707,0.866,0.636
801,video7008.webm,0.9275861,0.8379496,0.895,0.9229999999999999
802,video7009.webm,0.92153823,0.82395256,0.7979999999999999,0.75
803,video7010.webm,0.93748784,0.8494816,0.835,0.852
804,video7011.webm,0.9085491,0.8144064,0.867,1.0
805,video7012.webm,0.9071404,0.8067549,0.8320000000000001,0.7
806,video7013.webm,0.9306041,0.8440603,0.889,0.9229999999999999
807,video7015.webm,0.9331223,0.8395517,0.9229999999999999,1.0
808,video7016.webm,0.8686433,0.7656055,0.838,0.7390000000000001
809,video7017.webm,0.87281156,0.7752578,0.794,0.7859999999999999
810,video7018.webm,0.8196515,0.7208376,0.8390000000000001,0.909
811,video7021.webm,0.734545,0.6589918,0.8640000000000001,0.889
812,video7022.webm,0.83239734,0.7333995,0.953,0.889
813,video7023.webm,0.8215016,0.724905,0.6940000000000001,0.818
814,video7024.webm,0.7344192,0.6622543,0.982,0.917
815,video7025.webm,0.8546008,0.76155126,0.8590000000000001,0.688
816,video7026.webm,0.9271549,0.8334778,0.746,0.727
817,video7027.webm,0.9365918,0.83975947,0.8909999999999999,0.833
818,video7028.webm,0.8612659,0.76611024,0.9540000000000001,1.0
819,video7029.webm,0.91793954,0.8217014,0.9259999999999999,0.7
820,video7030.webm,0.9681457,0.89608574,0.8190000000000001,0.882
821,video7031.webm,0.89697284,0.80491966,0.924,0.909
822,video7033.webm,0.8620324,0.7632315,0.953,0.909
823,video7034.webm,0.80548364,0.7115874,0.83,0.769
824,video7037.webm,0.92362916,0.8308308,0.6970000000000001,0.7390000000000001
825,video7038.webm,0.9757502,0.909808,0.736,0.7
826,video7040.webm,0.86648095,0.76492226,0.888,0.7
827,video7041.webm,0.91078967,0.8200648,0.92,0.769
828,video7042.webm,0.9278861,0.83394563,0.787,0.833
829,video7043.webm,0.8472064,0.7484643,0.919,0.875
830,video7044.webm,0.914782,0.819374,0.6829999999999999,0.9
831,video7045.webm,0.7514734,0.67236555,0.883,0.8
832,video7046.webm,0.88666534,0.78555024,0.9259999999999999,0.8
833,video7047.webm,0.7178354,0.64851373,0.953,0.7859999999999999
834,video7048.webm,0.85432494,0.7569624,0.863,0.9
835,video7050.webm,0.85404044,0.7572872,0.835,0.789
836,video7051.webm,0.87279844,0.7787374,0.722,0.667
837,video7052.webm,0.76325524,0.6833445,0.713,0.5
838,video7056.webm,0.85162795,0.7571275,0.7759999999999999,0.9
839,video7057.webm,0.8721937,0.77585846,0.9109999999999999,0.8
840,video7058.webm,0.8490657,0.7496617,0.9640000000000001,0.8240000000000001
841,video7059.webm,0.8358009,0.73640406,0.919,0.773
842,video7060.webm,0.73776335,0.65822667,0.92,0.9
843,video7061.webm,0.90196717,0.80918705,0.662,0.667
844,video7063.webm,0.8453146,0.75066054,0.889,1.0
845,video7064.webm,0.8918046,0.7978201,0.684,0.5
846,video7065.webm,0.85572577,0.75960433,0.8640000000000001,0.846
847,video7066.webm,0.881523,0.7851881,0.8690000000000001,0.6920000000000001
848,video7067.webm,0.79862696,0.70632327,0.8340000000000001,0.8
849,video7069.webm,0.87043834,0.77257305,0.7809999999999999,0.909
850,video7070.webm,0.7601895,0.6762126,0.833,0.7859999999999999
851,video7071.webm,0.8827843,0.78583115,0.8029999999999999,0.7
852,video7072.webm,0.8946841,0.7950361,0.894,0.75
853,video7073.webm,0.8175591,0.7278477,0.877,0.833
854,video7074.webm,0.90683377,0.79948086,0.892,0.7140000000000001
855,video7077.webm,0.8754177,0.7740098,0.9229999999999999,0.727
856,video7078.webm,0.95059115,0.864843,0.862,0.6920000000000001
857,video7079.webm,0.9529512,0.87338066,0.809,1.0
858,video7080.webm,0.85253394,0.7502018,0.778,0.909
859,video7081.webm,0.95500124,0.8759164,0.9229999999999999,0.846
860,video7082.webm,0.71922994,0.64860904,0.9490000000000001,1.0
861,video7083.webm,0.9382171,0.84809816,0.775,0.7
862,video7084.webm,0.9530908,0.873124,0.708,0.7
863,video7085.webm,0.9541906,0.8674247,0.861,0.5710000000000001
864,video7086.webm,0.8913162,0.7844924,0.89,0.9229999999999999
865,video7087.webm,0.8612976,0.7586045,0.861,0.909
866,video7088.webm,0.91560113,0.8153335,0.893,0.9329999999999999
867,video7089.webm,0.8782083,0.7785815,0.892,0.8
868,video7090.webm,0.84402,0.7431052,0.9229999999999999,1.0
869,video7091.webm,0.8335967,0.7370902,0.953,0.765
870,video7093.webm,0.8860127,0.78939164,0.7240000000000001,0.667
871,video7094.webm,0.80902493,0.71743786,0.897,0.833
872,video7095.webm,0.94639,0.8591622,0.7140000000000001,0.75
873,video7096.webm,0.8348472,0.7388262,0.8109999999999999,0.688
874,video7097.webm,0.9055945,0.80242443,0.635,0.909
875,video7098.webm,0.85423166,0.75491107,0.865,0.8
876,video7099.webm,0.8149829,0.7256574,0.8370000000000001,0.636
877,video7100.webm,0.8215016,0.724905,0.7709999999999999,0.846
878,video7101.webm,0.7786094,0.6889244,0.863,0.9329999999999999
879,video7102.webm,0.9599654,0.884838,0.9520000000000001,0.9
880,video7103.webm,0.8214208,0.7262048,0.92,0.818
881,video7104.webm,0.9282968,0.8336391,0.872,0.833
882,video7105.webm,0.805971,0.71366286,0.867,0.769
883,video7106.webm,0.80039704,0.70750964,0.92,1.0
884,video7108.webm,0.92608213,0.8327371,0.7709999999999999,0.6920000000000001
885,video7109.webm,0.9232037,0.8267778,0.922,0.769
886,video7110.webm,0.83962196,0.7416078,0.7,0.909
887,video7112.webm,0.8984174,0.79838187,0.867,0.8640000000000001
888,video7113.webm,0.9616798,0.8835984,0.836,0.7
889,video7114.webm,0.9801643,0.9246143,0.862,0.909
890,video7115.webm,0.9349216,0.8490311,0.9840000000000001,0.941
891,video7116.webm,0.85839415,0.7562617,0.684,0.667
892,video7117.webm,0.7910634,0.70129263,0.748,0.929
893,video7118.webm,0.8984287,0.80168283,0.677,0.8
894,video7119.webm,0.81314754,0.7171368,0.899,0.8
895,video7121.webm,0.9128033,0.8120556,0.917,0.733
896,video7122.webm,0.7150274,0.6459822,0.752,1.0
897,video7125.webm,0.91683125,0.82249165,0.7509999999999999,0.667
898,video7126.webm,0.8710185,0.77329075,0.863,0.909
